# $Id: proplex.dat 23674 2014-06-27 15:36:10Z sean.kuhnberger $ -*- coding: cp1252-unix -*-

# lexicon of proper names and derivation and inflection endings
# =============================================================


# inflection endings for proper names with noun function
# ======================================================

propnflex % % 1
propnflex s s." 2
propnflex a a." 5
propnflex en N." 2
pname1 melchior -m."^E."l."ch"i."o."AR"+ 
pname1 michael -m."^I."ch"a."E."l."+ 
pname1 michel -m."^I."ch"L."+ 
pname1 miles -m."^AI"l."s."+ 
pname1 mimi -m."^I."m."i."+ 
pname1 mimmi -m."^I."m."i."+ 
pname1 monika -m."^o."n."i."k."a."+ 
pname1 morgaine -m."O."AR"g."^E."j."n."+ 
pname1 moritz -m."^o."r."I."ts"+ 
pname1 murphy -m."^OE"AR"f."i."+ 
pname1 nadine -n."a."d."^i."n."+ 
pname1 nadja -n."^A."t."j."a."+ 
pname1 napolÈon -n."a."p."^o."l."e."O."n."+ 
pname1 napoleon -n."a."p."^o."l."e."O."n."+ 
pname1 niall -n."^AI"L."+ 
pname1 nico -n."^I."k."o."+ 
pname1 nicole -n."i."k."^O."l."+ 
pname1 nikolaus -n."^I."k."o."l."AU"s."+ 
pname1 nils -n."^i."l."s."+ 
pname1 nora -n."^o."r."a."+ 
pname1 norbert -n."^O."AR"b."E."AR"t."+ 
pname1 norman -n."^O."AR"m."A."n."+ 
pname1 olaf -^Ho"l."a."f."+ 
pname1 olga -^HO"l."g."a."+ 
pname1 oliver -^HO"l."i."v."R."+ 
pname1 oskar -^HO"s."k."a."AR"+ 
pname1 oswald -^HO"s."v."A."l."t."+ 
pname1 otmar -^HO"t."m."a."AR"+ 
pname1 otto -^HO"t."o."+ 
pname1 ottokar -^HO"t."o."k."a."AR"+ 
pname1 pamela -p."^a."m."e."l."a."+ 
pname1 patrick -p."^A."t."r."I."k."+ 
pname1 patrizia -p."a."t."r."^i."ts"j."a."+ 
pname1 paul -p."^AU"l."+ 
pname1 paula -p."^AU"l."a."+ 
pname1 peer -p."^e."AR"+ 
pname1 perry -p."^E."r."i."+ 
pname1 peter -p."^e."t."R."+ 
pname1 petra -p."^e."t."r."a."+ 
pname1 philip -f."^I."l."I."p."+ 
pname1 philipp -f."^I."l."I."p."+ 
pname1 pia -p."^i."a."+ 
pname1 pierre -p."j."^E."AR"+ 
pname1 pinocchio -p."i."n."^O."k."j."o."+ 
pname1 presley -p."r."^E."s."l."E."j."+ 
pname1 r¸diger -r."^y."d."i."g."R."+ 
pname1 raimund -r."^AI"m."U."n."t."+ 
pname1 rainald -r."^AI"n."A."l."t."+ 
pname1 rainer -r."^AI"n."R."+ 
pname1 ralf -r."^A."l."f."+ 
pname1 rebekka -r."e."b."^E."k."a."+ 
pname1 regina -r."e."g."^i."n."a."+ 
pname1 regine -r."e."g."^i."n."@."+ 
pname1 reiner -r."^AI"n."R."+ 
pname1 reinhold -r."^AI"n."h."O."l."t."+ 
pname1 reinold -r."^AI"n."O."l."t."+ 
pname1 renate -r."e."n."^a."t."@."+ 
pname1 renÈ -r."e."n."^e."+ 
pname1 ria -r."^i."a."+ 
pname1 richard -r."^I."ch"A."AR"t."+ 
pname1 ricky -r."^I."k."i."+ 
pname1 rita -r."^i."t."a."+ 
pname1 robert -r."^o."b."E."AR"t."+ 
pname1 robin -r."^O."b."I."n."+ 
pname1 robinson -r."^O."b."I."n."z."O."n."+ 
pname1 roby -r."^O."b."i."+ 
pname1 roland -r."^o."l."A."n."t."+ 
pname1 rolf -r."^O."l."f."+ 
pname1 rosa -r."^o."z."a."+ 
pname1 rosamunde -r."^o."z."a."m."^U."n."d."@."+ 
pname1 rose -r."^o."z."@."+ 
pname1 rosemarie -r."^o."z."@."m."a."r."i."+ 
